,a,psi_l,psi_w,psi_w_osm,psi_w_turgor,gp,gsv,tl,ev,ev_cum,vw,cw,qgw,qs,psi_b,psi_x,qw,qbx,gs,gwf,ggwr,gsr,Energy balance,Water balance,hr_cum,w,Uptake,MW,delta psi w,s,cs,gw_z,psi_s,psi_gw,psi_gw_osm,psi_gw_mat,psi_s_mat,psi_s_osm
32,7.66248174534898,-1.3970295229603364,-1.6316479326606785,-0.7610516447277911,0.0,0.08049815507850601,0.05772802046147888,304.9807059389686,0.32717930830177494,13.623680658459183,0.030697403046161725,156.20915843414562,0.22069698863712855,0.12313274771522173,-0.9008564799409906,-1.1550990239508423,-0.016650428050671295,0.34382973635235003,2.1723330294674392,0.004159476140491494,1.6421581357659278,2.1723330294674392,4.206412995699793e-12,9.620082508376981e-14,0.06020495828534725,0.955030316991698,0.00901466821732606,4.795215495954701,-0.03410030334326931,0.47665917140102804,157.62087880453402,3.494939169386546,-0.8441742189593913,-0.766462,-0.766462,-0.00143,-0.07832382906606072,-0.7679295520192049
33,8.079574269531028,-1.4113612561437243,-1.6290322030111493,-0.7624301686359594,0.0,0.08045096666961396,0.06208657070773277,304.47505619108824,0.33461982632551857,14.225996345845116,0.030700970995029726,156.49210645885336,0.22614420050870787,0.12473877806157908,-0.9041735854943109,-1.1637837859203206,-0.01626315224485577,0.35088297857028705,2.1536315234774754,0.004161410295739299,1.6421581357659278,2.1536315234774754,4.263256414560601e-11,8.728434641724903e-14,0.06020495828534725,0.9551413198453691,0.009244125389660622,4.804459621344361,-0.03556331074272536,0.4758252876702182,157.90080251190804,3.518765466481064,-0.8462533810852656,-0.766462,-0.766462,-0.00143,-0.07907649396370713,-0.7692933414412261
34,8.47738282409731,-1.4231333972254407,-1.6265416614276287,-0.7638405376614238,0.0,0.08041051386190602,0.06647826586185877,303.97047827627483,0.3405576691074584,14.839000150238542,0.030704455956225053,156.78159083231947,0.2310259570658278,0.1254615326609808,-0.9071463543469543,-1.1710358933761549,-0.01592982061935274,0.35648748972680794,2.134551942158051,0.00416330011517172,1.6421581357659278,2.134551942158051,4.9112713895738125e-11,3.184952301893418e-15,0.06020495828534725,0.9552497408603349,0.009433829113489686,4.813893450457851,-0.037056179285443455,0.4749817531443129,158.18312773697625,3.5431802793056395,-0.8483698354049332,-0.766462,-0.766462,-0.00143,-0.07984157258084441,-0.7706688310670592
35,8.854736283283867,-1.4324114715333842,-1.62415689411697,-0.7652763061688848,0.0,0.08037694234802757,0.07089423161953215,303.4669360198747,0.3450435523401748,15.460078544450857,0.030707869489214914,157.07628855987903,0.23533921449889145,0.12535310625286103,-0.9097729329566032,-1.1768866146909147,-0.015648768411577474,0.3606923207517528,2.115216945937195,0.004165151824567539,1.6421581357659278,2.115216945937195,4.638422979041934e-11,-4.996003610813204e-16,0.06020495828534725,0.9553559396644639,0.009584718489175772,4.823478168947027,-0.03857273823604164,0.4741340057753094,158.4661620134838,3.568122534866743,-0.8505104036479036,-0.766462,-0.766462,-0.00143,-0.08061461353233962,-0.7720477751943411
36,8.922963126172078,-1.4253643041164052,-1.621859111426593,-0.7667312472014224,0.0,0.08035026321619276,0.07351366098391655,302.97017477417575,0.3400226782147368,16.072119365237384,0.03071122279673168,157.37492153155506,0.23564185952970232,0.1200754424940115,-0.9099572300862275,-1.1734740884319497,-0.01569462380898029,0.3557173020237137,2.095746137780407,0.004166971465347132,1.6421581357659278,2.095746137780407,4.6838977141305804e-11,3.3861802251067274e-15,0.06020495828534725,0.9554602647872077,0.009698108826726606,4.833176277773753,-0.04010702682673209,0.4732871614169483,158.73921938483238,3.5935308302271114,-0.8526623887266807,-0.766462,-0.766462,-0.00143,-0.08136617172705307,-0.7733781117997808
37,7.862529238074105,-1.358069833983076,-1.6195291390607824,-0.7681645912331588,0.0,0.08037054514882262,0.07005080351293665,302.3327353344594,0.30009768557892513,16.61229519927945,0.030714585930405033,157.66912162493276,0.22094857089114117,0.096087859482825,-0.901009682150043,-1.1358123210862918,-0.016938744795034582,0.31703643037396656,2.0768838558028198,0.004168797036969494,1.6421581357659278,2.0768838558028198,-4.149569576838985e-11,-6.845218836204481e-15,0.06020495828534725,0.9555648956126009,0.009565506946726643,4.84274178472048,-0.04161993352582651,0.47247303023569165,158.96339222267252,3.618972006777984,-0.8547442835268338,-0.766462,-0.766462,-0.00143,-0.0819874378656758,-0.7744702827624295
38,6.957232367203325,-1.282690856539131,-1.6167299647073319,-0.7694265995840458,0.0,0.08055865043005474,0.06461678570195618,301.69818756606185,0.25611866341880557,17.073308793433302,0.03071821566143254,157.92815432500583,0.2039510352128375,0.07050052873551561,-0.8906589520296604,-1.093447883184329,-0.018332900529554236,0.27445156394835296,2.061344748315403,0.004170767995587162,1.6421581357659278,2.061344748315403,4.206412995699793e-12,6.845218836204481e-15,0.06020495828534725,0.9556778205779012,0.008529318847049445,4.851271103567529,-0.04296779197022183,0.4718067408560432,159.13495201671668,3.642826465003603,-0.8564577206281052,-0.766462,-0.766462,-0.00143,-0.08246549887601609,-0.7753061227652518
39,5.8557681022902575,-1.199778350890732,-1.6134082342771994,-0.7704997797965233,0.0,0.08075780654391643,0.05672218119628586,301.0667413845796,0.20779131686753646,17.447333163794866,0.030722144140117445,158.14842922881905,0.18451489525809905,0.04314360863712561,-0.8788232222473559,-1.046622497664348,-0.019867187027689436,0.22765850389522455,2.049421772929166,0.004172901962837443,1.6421581357659278,2.049421772929166,-5.718447937397286e-11,1.3530843112619095e-15,0.06020495828534725,0.9558000399147648,0.0073877347334126405,4.858658838300942,-0.04413386537166948,0.4712980966753391,159.2498884640219,3.664845307222496,-0.8577716216412679,-0.766462,-0.766462,-0.00143,-0.08278704388622066,-0.7758660935962685
40,4.5290566665697325,-1.1091435437871704,-1.6095117498846978,-0.7713653949039375,0.0,0.08096353200208531,0.04581531560056358,300.43851471667233,0.15495031656792155,17.726243733617125,0.03072640139448052,158.3261004925155,0.1625830427149801,0.013911415582588094,-0.8654677164252021,-0.9952251795438047,-0.021544141729647193,0.17649445829756807,2.0414196826443307,0.00417521544694706,1.6421581357659278,2.0414196826443307,-1.6257217794191092e-11,6.661338147750939e-16,0.06020495828534725,0.9559324878282828,0.006132476654950336,4.864791314955892,-0.04510012111117969,0.4709579436656508,159.30406629672933,3.684765124233508,-0.8586531374824891,-0.766462,-0.766462,-0.00143,-0.08293896493358316,-0.7761300482139304
41,2.948780245861477,-1.0105610573452668,-1.6049870181839072,-0.7720039914509935,0.0,0.08117339055466416,0.031231522665983506,299.81363883279363,0.09741162559616273,17.90158465969022,0.03073101799627973,158.4571752098302,0.13810873132348125,-0.01733025268727596,-0.8505639682060432,-0.9391298776474579,-0.023366853040042896,0.1207784786362052,2.0376438697900365,0.004177725295265031,1.6421581357659278,2.0376438697900365,-5.991296347929165e-11,4.3368086899420177e-16,0.09139941312244398,0.9560761154398137,0.004758988057051126,4.869550303012943,-0.04584782167718177,0.47079777524511196,159.29319440783195,3.7023163376059185,-0.8590690131475136,-0.766462,-0.766462,-0.00143,-0.08290846067574793,-0.7760770803277349
42,1.083816377824443,-0.9037760853319288,-1.5997790452669631,-0.772395322269835,0.0,0.08138500050634274,0.012170632586916445,299.19225991915926,0.03497029561281413,17.964531191793284,0.030736025179074027,158.53749756154448,0.11105603425526908,-0.05074691117764398,-0.8340900997770478,-0.8781993180886056,-0.025338827464820947,0.06030912307762463,2.038401758622326,0.004180448764740339,1.6421581357659278,2.038401758622326,4.263256414560601e-12,1.0449974219284286e-14,0.18274385324220316,0.9562318944600807,0.0032622138660753693,4.872812516879018,-0.04635745005265505,0.47082990757270227,159.21279353391213,3.7172243180510915,-0.8589855410034829,-0.766462,-0.766462,-0.00143,-0.08268315609547772,-0.775685366948394
43,0.9721800370594657,-0.892840503011975,-1.593831155898909,-0.7725182611674827,0.0,0.08159604919995758,0.010743568044963604,298.7902056598804,0.02890965987846023,18.016568579574514,0.030741454927816488,158.56273130471212,0.10787215494100337,-0.05358817534919251,-0.8321512613394325,-0.8717510862463839,-0.025374319713350007,0.05428397959181078,2.044003525361264,0.004183403577780087,1.6421581357659278,2.044003525361264,5.843503458891064e-11,-5.412337245047638e-16,0.2792025688707497,0.9564008199765128,0.0016365407562662425,4.874449057635284,-0.046608626316845994,0.47106767198343946,159.1265926500808,3.7292105530205846,-0.8583685230438717,-0.766462,-0.766462,-0.00143,-0.08244215253761851,-0.7752653958975642
44,0.7947816066644199,-0.8822072886471097,-1.5878498946323416,-0.7726152771342506,0.0,0.08161665304491506,0.009119800132861308,298.38808547549075,0.02294144901412902,18.057863187799946,0.030746892282040778,158.58264425362762,0.10469756505192787,-0.05635350228043613,-0.8302180797414284,-0.8654758693794548,-0.025402613757362823,0.04834406277149234,2.050003327028279,0.004186364099044335,1.6421581357659278,2.050003327028279,9.013234603116871e-11,-4.996003610813204e-16,0.3806388729755347,0.9565699821079352,0.0014744230321963887,4.875923480667481,-0.046834013885638126,0.47132285528745604,159.03476994501642,3.7408528704713984,-0.8577075484351827,-0.766462,-0.766462,-0.00143,-0.0821860609355171,-0.7748180353111999
45,0.6086291456635174,-0.8717675789996139,-1.5818374008586402,-0.7726867816599831,0.0,0.08163651325269851,0.00728310032586963,297.98587868642886,0.01709465509507393,18.08863356697108,0.030752335699274498,158.59732086837022,0.10154771293441277,-0.05902681766488038,-0.8282999623269651,-0.8593033157280469,-0.025426240174454086,0.042520895269532476,2.0563873423215546,0.004189329495168203,1.6421581357659278,2.0563873423215546,-8.419931418757187e-12,-4.458239333260394e-15,0.4868871447723194,0.9567393328663176,0.0013145716821926087,4.877238052349674,-0.04703398768521415,0.4715949853351564,158.93753733958766,3.752152269324952,-0.8570040962467169,-0.766462,-0.766462,-0.00143,-0.0819155879124396,-0.7743443176686203
46,0.4139820878517864,-0.8615658226008022,-1.5757953296592293,-0.7727333090426055,0.0,0.08165584655437517,0.00521409053755331,297.5835667785961,0.011395234287876718,18.10914498868926,0.03075778417931188,158.6068708159118,0.09843522765372338,-0.06159565555207442,-0.8264045996253471,-0.8532591576912775,-0.025444337813781047,0.03683957210164847,2.063139317461526,0.004192299226657604,1.6421581357659278,2.063139317461526,6.224709636626358e-11,9.298117831235686e-15,0.5977593247660534,0.9569088411341473,0.0011578495621419292,4.878395901911816,-0.04720905829250428,0.47188349118405043,158.83513267396557,3.7631114169676994,-0.8562599055810599,-0.766462,-0.766462,-0.00143,-0.08163151201216146,-0.7738454017280909
47,0.21103693386617844,-0.8516460572786992,-1.5697256528733148,-0.7727555049552781,0.0,0.08167458205224648,0.0028906715886939543,297.1811314767421,0.005868807901535573,18.119708842912022,0.030763236537414834,158.6114266234753,0.09537258782729605,-0.06404771880031632,-0.8245395905499581,-0.8473689150529898,-0.02545606112544045,0.031324869026979854,2.070241126110402,0.004195272652206725,1.6421581357659278,2.070241126110402,-3.977262963417161e-11,-3.833738881908744e-15,0.7130452186066228,0.9570784700529058,0.0010049328429718107,4.8794008347547875,-0.047359843341845044,0.4721877253312052,158.72781904073145,3.7737343447845504,-0.8554769137402524,-0.766462,-0.766462,-0.00143,-0.08133467989653169,-0.7733225692777197
